"Nom grau","URL grau","Crèdtis grau","Nom assig","URL assig","Crèdits assig","Tipus assig.","Semestre assig.","Menció assig"
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Introducció a l'Elaboració del Portafolis Electrònic","","2","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","L'Alimentació Pren el Comandament","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","L'Aula d'Avui","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","L'Explosió de la Ciutat Contemporània","","4","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","L-R: l'Arquitectura de les Vacances","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","La Ciutat i la Vida","","4","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","La Qualitat Sonora de l'Arquitectura","","2.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Le Corbusier's Architectural Legacy, Fifty Years Later","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Low3 - Zero Living","","2","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Low3 Living Zero","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Maquetes d'Escaiola","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Matemàtiques i Programació Informals per al Disseny Paramètric","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Metabolisme Urbà: Projecte Rels","","4.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Metabolisme Urbà: Projecte Rels 2","","4.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Mètodes Gràfics i Qualitatius en l'Anàlisi d'Estructures i el Disseny","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Patrimoni: Debats, Processos, Intervencions","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Procés d'Execució i Innovació Tecnològica","","4.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Projectes (Problemes i Solucions)","","5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Projectes en Paisatges Culturals","","4.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Què és Important Explicar d'un Projecte d'Arquitectura i com es Comunica","","2.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Rehabilitació Energètica de la Façana Moderna (2a Època_1950-65)","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Reynalds Radical","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Rowe Després de Rowe","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Solar Decathlon 1.0.","","6","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Solar Decathlon 2014_14p_Dldj","","7","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Solar Decathlon Qp18","","6","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Sunion l'Aprenentatge de la Innovació","","3","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Sunion l'Aprenentatge de la Innovació","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Taller Cities Revis (It)","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Tosca","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Trans-","","3.5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Travel Notes: Milà","","5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Travel Notes: Rome","","5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Travel Notes: Venice","","5","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Urbanisme Ecològic: Teoria i Història","","4","Optativa","11",""
"Grau en Estudis d'Arquitectura","https://upc.edu/ca/graus/estudis-darquitectura-sant-cugat-del-valles-etsav","300","Xarxa Dinàmica Espacial","","4.5","Optativa","11",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Àlgebra","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270202/algebra.pdf","7.5","Obligatòria","1",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Algorísmia i Programació 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270204/algorismia-i-programacio-1.pdf","7.5","Obligatòria","1",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Càlcul","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270201/calcul.pdf","7.5","Obligatòria","1",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Lògica i Matemàtica Discreta","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270203/logica-i-matematica-discreta.pdf","7.5","Obligatòria","1",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Àlgebra i Càlcul Avançats","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270205/algebra-i-calcul-avancats.pdf","7.5","Obligatòria","2",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Algorísmia i Programació 2","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270208/algorismia-i-programacio-2.pdf","7.5","Obligatòria","2",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Computadors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270207/computadors.pdf","7.5","Obligatòria","2",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Probabilitat i Estadística 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270206/probabilitat-i-estadistica-1.pdf","7.5","Obligatòria","2",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Algorísmia i Programació 3","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270213/algorismia-i-programacio-3.pdf","6","Obligatòria","3",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Bases de Dades","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270212/bases-de-dades.pdf","6","Obligatòria","3",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Probabilitat i Estadística 2","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270210/probabilitat-i-estadistica-2.pdf","6","Obligatòria","3",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Senyals i Sistemes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270211/senyals-i-sistemes.pdf","6","Obligatòria","3",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Teoria de la Informació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270209/teoria-de-la-informacio.pdf","6","Obligatòria","3",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Anàlisi de Dades","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270215/analisi-de-dades.pdf","6","Obligatòria","4",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Aprenentatge Automàtic 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270217/aprenentatge-automatic-1.pdf","6","Obligatòria","4",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Introducció al Processament Audiovisual","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270216/introduccio-al-processament-audiovisual.pdf","6","Obligatòria","4",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Optimització Matemàtica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270214/optimitzacio-matematica.pdf","6","Obligatòria","4",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Paral·lelisme i Sistemes Distribuïts","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/270218/paral-lelisme-i-sistemes-distribuits.pdf","6","Obligatòria","4",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Aprenentatge Automàtic 2","","6","Obligatòria","5",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Bases de Dades Avançades","","6","Obligatòria","5",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Cerca i Anàlisi de la Informació","","6","Obligatòria","5",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Emprenedoria i Innovació","","6","Obligatòria","5",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Visualització de la Informació","","6","Obligatòria","5",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Processament d'Imatge i Visió Artificial","","6","Obligatòria","6",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Processament del Llenguatge Oral i Escrit","","6","Obligatòria","6",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Projectes d'Enginyeria","","12","Obligatòria","6",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Temes Avançats d'Enginyeria de Dades 1","","6","Obligatòria","6",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Temes Avançats d'Enginyeria de Dades 2","","6","Obligatòria","7",""
"Grau en Ciència i Enginyeria de Dades","https://upc.edu/ca/graus/ciencia-i-enginyeria-de-dades-barcelona-fib-etsetb-fme","240","Treball de Fi de Grau","","18","Projecte","8",""
"Grau en Ciències i Tecnologies del Mar","https://upc.edu/ca/graus/ciencies-i-tecnologies-del-mar-barcelona-vilanova-i-la-geltru-castelldefels-etseccpb-epsevg-esab","240","","","","","",""
"Grau en Economia-Estadística (doble titulació interuniversitària UB-UPC)","https://upc.edu/ca/graus/economia-estadistica-doble-titulacio-interuniversitaria-ub-upc-barcelona-fme","","","","","","",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Àlgebra Lineal i Geometria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230451/algebra-lineal-i-geometria.pdf","6","Obligatòria","1",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Càlcul 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230450/calcul-1.pdf","6","Obligatòria","1",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Física 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230452/fisica-1.pdf","6","Obligatòria","1",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Mètodes Numèrics i Computacionals 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230454/metodes-numerics-i-computacionals-1.pdf","6","Obligatòria","1",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Química Inorgànica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230453/quimica-inorganica.pdf","6","Obligatòria","1",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Biofísica 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230459/biofisica-1.pdf","6","Obligatòria","2",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Càlcul 2","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230455/calcul-2.pdf","6","Obligatòria","2",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Física 2","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230457/fisica-2.pdf","6","Obligatòria","2",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Mètodes Matemàtics 1","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230456/metodes-matematics-1.pdf","6","Obligatòria","2",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Química Orgànica i Bioquímica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230458/quimica-organica-i-bioquimica.pdf","6","Obligatòria","2",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Física Quàntica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230463/fisica-quantica.pdf","6","Obligatòria","3",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Mecànica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230467/mecanica.pdf","6","Obligatòria","3",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Mètodes Matemàtics 2","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230461/metodes-matematics-2.pdf","6","Obligatòria","3",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Probabilitat i Estadística","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230460/probabilitat-i-estadistica.pdf","6","Obligatòria","3",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Termodinàmica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230462/termodinamica.pdf","6","Obligatòria","3",""
"Grau en Enginyeria Física","https://upc.edu/ca/graus/enginyeria-fisica-barcelona-etsetb","240","Electromagnetisme","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/230465/electromagnetisme.pdf","6","Obligatòria","4",""
